policy_id,sub_sector,region,policy_year,premium_usd,had_claim,n_claims,total_loss,bi_loss,log_revenue,cyber_control_score,vendor_control_pressure,prior_incident_score,limit_mm,retention_mm,predicted_claim_probability,expected_claim_frequency,expected_claim_severity,pure_premium,technical_premium_template,premium_gap,indicated_to_current_ratio,actual_loss_ratio,simulated_VaR_95,simulated_VaR_99,risk_adjusted_technical_premium
POL-2020347,Insurance Carrier,Southwest,2024,1639332,0,0.0,0.0,0.0,7.941651252930556,0.5820000000000001,11.538461538461538,0.6931471805599453,2,0.05,0.28649,0.28629,770240.2,220515.89,490035.31,-1149296.69,0.29892,0.0,1536055.4629227817,2083534.495912799,594212.0347956399
POL-2020348,Fintech-Payments,Southwest,2024,209712,0,0.0,0.0,0.0,4.822697998516666,0.769,22.307692307692307,0.0,5,0.206,0.10044,0.10037,1338229.24,134323.79,298497.31,88785.31,1.42337,0.0,891040.2982004932,3139623.433752916,455478.4816876458
POL-2020349,Hedge Fund,Southwest,2021,469557,1,1.0,118787.0,19094.0,6.532916364415733,0.34225,7.2,0.6931471805599453,2,0.059,0.39519,0.39492,567680.42,224188.49,498196.64,28639.64,1.06099,0.25298,1226913.5816730591,1953087.1242192953,595850.9962109647
POL-2020350,Community Bank,National,2023,25222,0,0.0,0.0,0.0,2.856470206220483,0.8590000000000001,16.666666666666668,0.6931471805599453,15,0.377,0.15015,0.15004,651337.25,97729.72,217177.16,191955.16,8.61062,0.0,684766.8744668346,1484340.1920412988,291394.16960206494
POL-2020351,Community Bank,Midwest,2023,185896,0,0.0,0.0,0.0,5.271973391208435,0.9137500000000002,10.465116279069768,0.0,5,0.102,0.16855,0.16844,632004.2,106453.82,236564.05,50668.05,1.27256,0.0,794181.7878394856,1557601.1537236038,314444.10768618016
POL-2020352,Community Bank,National,2024,37801,0,0.0,0.0,0.0,4.310799125385514,0.8080000000000002,11.794871794871796,0.6931471805599453,2,0.026,0.26867,0.26849,755782.67,202920.7,450934.9,413133.9,11.92918,0.0,1468448.9996070736,2000000.0,550934.9
POL-2020353,Fintech-Lending,Northeast,2020,216624,0,0.0,0.0,0.0,4.2456340097683265,0.7842500000000001,5.882352941176471,0.0,15,0.56,0.09144,0.09138,343867.73,31422.23,69827.19,-146796.81,0.32234,0.0,287308.60949538264,660326.8535537508,102843.53267768754
POL-2020354,Community Bank,Midwest,2022,658049,0,0.0,0.0,0.0,5.1298987149230735,0.8717500000000001,2.2222222222222223,0.0,50,2.432,0.14182,0.14173,2122966.35,300878.01,668617.8,10568.8,1.01606,0.0,2410648.019072765,5515903.297146268,944412.9648573135
POL-2020355,Broker-Dealer,West,2024,3130735,0,0.0,0.0,0.0,7.546076617258303,0.548,29.333333333333332,1.0986122886681098,10,0.284,0.26082,0.26064,20230700.17,5272912.14,11717582.53,8586847.53,3.74276,0.0,10000000.0,20000000.0,12717582.53
POL-2020356,Asset Manager,National,2022,1411606,0,0.0,0.0,0.0,7.247579035836864,0.76825,34.166666666666664,0.0,5,0.033,0.13873,0.13863,2506040.63,347423.91,772053.14,-639552.86,0.54693,0.0,2859383.996694753,5000000.0,1022053.14
POL-2020357,Community Bank,National,2020,96641,1,1.0,28509.0,18591.0,3.914021008090819,0.5347500000000001,12.222222222222221,0.0,15,0.147,0.31244,0.31222,640159.7,199873.45,444163.22,347522.22,4.59601,0.295,1228086.3111828554,2215790.6438043397,554952.7521902169
POL-2020358,Investment Bank,Southeast,2023,61088394,0,0.0,0.0,0.0,9.314970621054266,0.749,81.30434782608695,0.0,50,0.84,0.17516,0.17504,1715253.95,300235.77,667190.6,-60421203.4,0.01092,0.0,2081203.5309758997,4693318.08917667,901856.5044588335
POL-2020359,Credit Union,National,2022,211828,0,0.0,0.0,0.0,4.401829261970061,0.97975,23.137254901960787,0.6931471805599453,25,1.212,0.11572,0.11564,634418.14,73366.06,163035.69,-48792.31,0.76966,0.0,582181.6052884076,1528632.698356415,239467.32491782075
POL-2020360,Insurance Carrier,Southeast,2024,17328879,0,0.0,0.0,0.0,8.369458551381651,0.6315,23.79310344827586,0.0,50,0.377,0.17541,0.17529,10730649.09,1881007.79,4180017.32,-13148861.68,0.24122,0.0,14754338.542440917,28665951.63166183,5613314.901583091
POL-2020361,Investment Bank,National,2022,65433023,0,0.0,0.0,0.0,8.54593612694845,0.611,9.72972972972973,0.6931471805599453,250,8.036,0.35995,0.3597,17010314.85,6118659.24,13597020.54,-51836002.46,0.2078,0.0,35468590.16825311,63629971.03005802,16778519.0915029
POL-2020362,Fintech-Lending,Midwest,2024,632753,1,1.0,58490.0,1118.0,5.511410582008745,0.6460000000000001,13.57142857142857,0.0,15,0.164,0.24905,0.24888,1193560.25,297055.85,660124.11,27371.11,1.04326,0.09244,1809998.5774779979,3397074.7433086913,829977.8471654346
POL-2020363,Regional Bank,Southeast,2021,8846692,0,0.0,0.0,0.0,6.788633848074274,0.9230000000000002,5.217391304347826,0.0,250,1.704,0.08559,0.08554,4534200.9,387834.1,861853.55,-7984838.45,0.09742,0.0,3176372.071630707,8717274.272465542,1297717.2636232772
POL-2020364,Broker-Dealer,Southeast,2021,357960,0,0.0,0.0,0.0,6.527372951241436,0.8252499999999999,19.11764705882353,1.0986122886681098,1,0.042,0.07694,0.07688,7997945.34,614919.5,1366487.77,1008527.77,3.81743,0.0,1000000.0,1000000.0,1416487.77
POL-2020365,Fintech-Payments,Southwest,2020,776707,0,0.0,0.0,0.0,6.296188085414615,0.5597500000000001,19.62962962962963,0.0,5,0.087,0.19589,0.19576,916518.52,179416.65,398703.68,-378003.32,0.51333,0.0,1318245.9367268556,2517787.7651185296,524593.0682559265
POL-2020366,Regional Bank,West,2021,9022570,0,0.0,0.0,0.0,7.177706077403603,0.8255000000000001,16.07843137254902,0.0,100,2.455,0.11244,0.11237,1201496.99,135008.51,300018.91,-8722551.09,0.03325,0.0,920704.0410652152,2033670.944413072,401702.4572206536
POL-2020367,Community Bank,Southeast,2022,33165,0,0.0,0.0,0.0,4.276666119016055,0.82725,4.761904761904763,0.6931471805599453,2,0.053,0.05976,0.05972,546816.03,32655.64,72568.1,39403.1,2.18809,0.0,220140.07188310285,966260.1811520696,120881.10905760349
POL-2020368,Insurance Carrier,Midwest,2024,2925224,0,0.0,0.0,0.0,7.913594167497892,0.7832500000000001,11.212121212121211,0.0,5,0.181,0.21763,0.21748,1571986.33,341880.33,759734.07,-2165489.93,0.25972,0.0,2314577.373045988,4355381.4462223025,977503.142311115
POL-2020369,Credit Union,Southeast,2023,43858,0,0.0,0.0,0.0,4.498697941477575,0.764,5.483870967741935,0.6931471805599453,2,0.051,0.11414,0.11406,459279.87,52385.84,116412.98,72554.98,2.65432,0.0,438304.2251329176,933062.228557417,163066.09142787085
POL-2020370,National Bank,Northeast,2020,23478955,0,0.0,0.0,0.0,8.78647195706609,0.9245,5.531914893617022,0.0,25,0.653,0.04841,0.04837,2473762.21,119667.65,265928.11,-23213026.89,0.01133,0.0,0.0,3191829.5068566194,425519.585342831
POL-2020371,Insurance Carrier,Southwest,2023,2845749,0,0.0,0.0,0.0,8.335167590822925,0.7545,33.57142857142858,0.0,2,0.041,0.09863,0.09856,605693.64,59695.78,132657.28,-2713091.72,0.04662,0.0,494727.11604183045,1066932.9127807003,186003.925639035
POL-2020372,Regional Bank,West,2023,1140907,0,0.0,0.0,0.0,6.392586905782009,0.84175,8.823529411764707,1.0986122886681098,15,0.484,0.09562,0.09556,716385.11,68454.2,152120.46,-988786.54,0.13333,0.0,441485.7398960871,1185152.0827435486,211378.06413717743
POL-2020373,Asset Manager,West,2024,726640,0,0.0,0.0,0.0,7.203256700486049,0.69675,15.294117647058824,0.0,2,0.097,0.23526,0.2351,487638.66,114643.81,254764.02,-471875.98,0.35061,0.0,695341.7104253175,1283799.2511723274,318953.9825586164
POL-2020374,Custodian Bank,West,2022,4520083,0,0.0,0.0,0.0,8.488176242345745,0.8405,7.027027027027026,0.6931471805599453,5,0.14,0.10881,0.10874,1305019.98,141905.88,315346.39,-4204736.61,0.06977,0.0,1184342.2603851866,2406977.5211346196,435695.266056731
POL-2020375,Community Bank,Southeast,2020,265360,0,0.0,0.0,0.0,4.389498649512583,0.53575,46.470588235294116,0.0,50,0.282,0.24491,0.24474,4197722.81,1027352.51,2283005.57,2017645.57,8.60343,0.0,6402510.576064498,12693332.08250927,2917672.1741254632
POL-2020376,Credit Union,Northeast,2021,55125,0,0.0,0.0,0.0,4.269697449699962,0.26875,19.473684210526315,0.0,5,0.161,0.32548,0.32526,56130.42,18256.95,40571.0,-14554.0,0.73598,0.0,105569.42482472313,190847.24459533603,50113.362229766804
POL-2020377,National Bank,Southeast,2022,32333270,0,0.0,0.0,0.0,9.195916851310459,0.637,32.35294117647059,0.0,25,1.018,0.13242,0.13233,4697338.58,621603.37,1381340.83,-30951929.17,0.04272,0.0,5351557.777046888,12341166.938738212,1998399.1769369107
POL-2020378,Credit Union,Midwest,2022,199677,0,0.0,0.0,0.0,5.5801071132949795,0.62575,15.0,0.0,5,0.219,0.1933,0.19317,258179.96,49871.47,110825.48,-88851.52,0.55502,0.0,292261.0341520124,645103.6063375061,143080.6603168753
POL-2020379,Community Bank,National,2023,72810,0,0.0,0.0,0.0,3.8394523125933104,0.70075,14.166666666666666,0.6931471805599453,10,0.485,0.1858,0.18568,177749.7,33003.95,73342.12,532.12,1.00731,0.0,235394.61925023867,437429.4069687894,95213.59034843947
POL-2020380,Regional Bank,West,2021,722755,0,0.0,0.0,0.0,5.2574953720277815,0.719,10.0,0.0,50,1.045,0.23785,0.23769,2375921.71,564736.56,1254970.13,532215.13,1.73637,0.0,3522426.6993230255,5670880.157728952,1538514.1378864476
POL-2020381,National Bank,Southwest,2020,23295736,0,0.0,0.0,0.0,8.629449873761905,0.8215,22.5,0.0,50,1.616,0.06127,0.06123,3565946.74,218337.86,485195.24,-22810540.76,0.02083,0.0,1195077.2439304632,8213907.854702292,895890.6327351145
POL-2020382,Broker-Dealer,National,2020,2990693,0,0.0,0.0,0.0,7.28495807737233,0.6312500000000001,3.214285714285714,0.0,15,0.443,0.1205,0.12042,46687793.91,5622200.05,12493777.89,9503084.89,4.17755,0.0,15000000.0,15000000.0,13243777.89
POL-2020383,Broker-Dealer,National,2023,221266,0,0.0,0.0,0.0,5.820082930352362,0.7805,12.82608695652174,0.0,2,0.025,0.17564,0.17552,4676297.22,820780.69,1823957.09,1602691.09,8.24328,0.0,2000000.0,3298890.5386525313,1988901.6169326266
POL-2020384,Credit Union,Southeast,2024,61052,1,2.0,396619.0,58386.0,3.6584202466292277,0.42224999999999996,8.620689655172415,0.6931471805599453,15,0.082,0.301,0.3008,606935.85,182563.8,405697.32,344645.32,6.64511,6.49641,1060198.9382370296,1781374.6767344144,494766.05383672076
POL-2020385,Regional Bank,Northeast,2023,193663,0,0.0,0.0,0.0,5.381278887262384,0.8250000000000001,29.02439024390244,0.0,5,0.231,0.05938,0.05934,352284.36,20905.54,46456.75,-147206.25,0.23988,0.0,627.748682715111,543591.428680351,73636.32143401755
POL-2020386,Fintech-Payments,Northeast,2020,1578408,0,0.0,0.0,0.0,6.076724391058805,0.7992500000000001,65.80645161290322,0.0,25,0.183,0.13114,0.13105,767458.57,100574.89,223499.77,-1354908.23,0.1416,0.0,759901.8191526273,1758008.6045674342,311400.2002283717
POL-2020387,Asset Manager,West,2020,367477,0,0.0,0.0,0.0,5.7954496631820245,0.6552500000000001,10.000000000000002,0.0,5,0.2,0.27265,0.27246,15923049.91,4338442.2,9640982.68,9273505.68,26.23561,0.0,5000000.0,10000000.0,10140982.68
POL-2020388,Hedge Fund,Midwest,2023,1134884,0,0.0,0.0,0.0,5.81740873473106,0.858,3.513513513513513,0.0,25,0.217,0.09343,0.09337,5830440.87,544374.55,1209721.22,74837.22,1.06594,0.0,3390681.109137211,11180739.769647965,1768758.2084823982
POL-2020389,Insurance Carrier,Northeast,2022,1680067,0,0.0,0.0,0.0,8.106604982609303,0.6260000000000001,13.703703703703702,0.6931471805599453,2,0.052,0.30572,0.30551,690067.49,210824.79,468499.54,-1211567.46,0.27886,0.0,1166575.4740376824,2000000.0,568499.54
POL-2020390,Fintech-Payments,Southeast,2024,1676609,0,0.0,0.0,0.0,6.270042805310292,0.75725,2.3255813953488373,1.3862943611198906,15,0.151,0.18226,0.18214,3388419.33,617161.43,1371469.84,-305139.16,0.818,0.0,5314542.5064736195,8948525.692039242,1818896.1246019623
POL-2020391,Insurance Carrier,Southeast,2020,12951161,1,1.0,1156850.0,200818.0,8.624898954829403,0.7817500000000001,26.0,0.0,25,0.853,0.13632,0.13623,3008502.91,409840.36,910756.37,-12040404.63,0.07032,0.08932,3540895.3668364803,6400375.087270831,1230775.1243635416
POL-2020392,Community Bank,Southwest,2023,590138,1,1.0,519920.0,330451.0,5.462983988103271,0.4385,3.0769230769230766,0.6931471805599453,25,1.17,0.27364,0.27346,1177863.56,322094.78,715766.19,125628.19,1.21288,0.88101,1932344.826460954,3733605.970544147,902446.4885272073
POL-2020393,Asset Manager,Southwest,2024,980764,0,0.0,0.0,0.0,6.596463340891223,0.7302500000000001,8.333333333333334,0.0,10,0.192,0.17606,0.17594,4789325.51,842615.71,1872479.36,891715.36,1.9092,0.0,6645819.82295376,10000000.0,2372479.3600000003
POL-2020394,Insurance Carrier,West,2021,59323626,0,0.0,0.0,0.0,8.656694230193795,0.76075,5.6818181818181825,0.0,250,4.002,0.10297,0.1029,6484027.83,667210.56,1482690.14,-57840935.86,0.02499,0.0,5636940.246426541,14796319.182399534,2222506.0991199766
POL-2020395,Insurance Carrier,Southwest,2021,19493412,0,0.0,0.0,0.0,8.179592318124204,0.6225,29.64285714285714,0.0,100,3.121,0.07598,0.07592,972626.34,73846.37,164103.04,-19329308.96,0.00842,0.0,641827.4406771763,1773117.1416771675,252758.89708385838
POL-2020396,Fintech-Lending,National,2024,941575,1,1.0,6647362.0,2873014.0,6.016401032398013,0.8930000000000001,21.794871794871796,0.0,15,0.26,0.16092,0.16081,3975424.29,639297.71,1420661.57,479086.57,1.50881,7.05983,4683103.544384122,9200631.445961177,1880693.142298059
POL-2020397,Broker-Dealer,National,2022,7568323,0,0.0,0.0,0.0,6.792119935383212,0.73075,10.000000000000002,0.0,100,4.364,0.075,0.07495,7685459.76,575990.44,1279978.77,-6288344.23,0.16912,0.0,4083257.8036440946,15143980.179256005,2037177.7789628003
POL-2020398,Community Bank,National,2020,164733,0,0.0,0.0,0.0,4.741447804280639,0.6300000000000001,4.444444444444444,0.6931471805599453,10,0.179,0.31353,0.31332,2446075.95,766405.01,1703122.24,1538389.24,10.33868,0.0,4793448.571600208,8693903.59151169,2137817.4195755846
POL-2020399,Fintech-Payments,National,2024,865148,0,0.0,0.0,0.0,6.2136075980886085,0.7665,2.5,0.0,5,0.138,0.21004,0.2099,910060.66,191018.27,424485.04,-440662.96,0.49065,0.0,1309354.2775524845,2378242.5248451745,543397.1662422587
POL-2020400,Community Bank,National,2022,10328,0,0.0,0.0,0.0,3.095577608523707,0.80725,18.333333333333332,0.0,2,0.099,0.16493,0.16482,1729889.86,285122.11,633604.68,623276.68,61.34825,0.0,2000000.0,2262740.7920890874,746741.7196044545
POL-2020401,National Bank,National,2023,170120179,0,0.0,0.0,0.0,10.317803377242255,0.616,14.8,0.0,50,0.63,0.17444,0.17432,4595002.34,800998.23,1779996.06,-168340182.94,0.01046,0.0,5383779.596286869,13242696.895378793,2442130.9047689396
POL-2020402,Fintech-Payments,Southwest,2022,176962,0,0.0,0.0,0.0,5.855358414110991,0.55925,3.0232558139534884,0.0,1,0.041,0.17341,0.17329,775807.22,134438.05,298751.23,121789.23,1.68822,0.0,1000000.0,1000000.0,348751.23
POL-2020403,Community Bank,West,2024,255279,0,0.0,0.0,0.0,5.063860055333554,0.5805,28.8,1.0986122886681098,15,0.499,0.21361,0.21346,790197.17,168676.93,374837.61,119558.61,1.46834,0.0,1128108.0767282688,2333934.318415048,491534.32592075237
POL-2020404,Insurance Carrier,National,2022,10609222,0,0.0,0.0,0.0,8.504715669905124,0.8027500000000001,39.99999999999999,1.0986122886681098,15,0.147,0.15965,0.15954,1987831.1,317133.11,704740.24,-9904481.76,0.06643,0.0,2839508.836805528,5425997.2945189355,976040.1047259468
POL-2020405,Insurance Carrier,Northeast,2021,5174209,0,0.0,0.0,0.0,8.281420223701886,0.7245,16.25,0.0,10,0.164,0.19643,0.19629,2702286.42,530444.81,1178766.23,-3995442.77,0.22782,0.0,4012526.785300095,7041384.5813008305,1530835.4590650415
POL-2020406,Community Bank,Northeast,2022,53363,0,0.0,0.0,0.0,3.770459441106359,0.7190000000000001,29.512195121951223,1.0986122886681098,10,0.42,0.12195,0.12187,671201.66,81797.59,181772.43,128409.43,3.40634,0.0,849873.8084319477,1790824.9897761892,271313.67948880943
POL-2020407,Broker-Dealer,National,2022,722917,1,1.0,13542297.0,6500620.0,5.826589903917748,0.6060000000000001,16.153846153846153,0.0,10,0.49,0.15602,0.15591,3453466.28,538433.4,1196518.66,473601.66,1.65513,18.73285,3437028.4762495845,7619958.166653831,1577516.5683326914
POL-2020408,Asset Manager,Southeast,2024,1066921,0,0.0,0.0,0.0,6.664536563236877,0.81025,6.176470588235294,0.6931471805599453,10,0.237,0.12322,0.12314,914834.01,112649.38,250331.96,-816589.04,0.23463,0.0,880731.2377995865,1971614.9330904253,348912.7066545213
POL-2020409,Community Bank,Northeast,2024,1971020,1,1.0,3444498.0,1807501.0,4.969813299576001,0.6604999999999999,8.23529411764706,0.0,500,6.414,0.32502,0.3248,3280238.64,1065409.09,2367575.76,396555.76,1.20119,1.74757,5759078.268554372,11412807.475441867,2938216.1337720933
POL-2020410,Broker-Dealer,Northeast,2024,2077852,0,0.0,0.0,0.0,6.815310988590857,0.7172499999999999,3.513513513513513,0.6931471805599453,15,0.673,0.12814,0.12805,3416119.66,437432.44,972072.09,-1105779.91,0.46783,0.0,3449060.8467214163,10012090.112969175,1472676.5956484587
POL-2020411,Regional Bank,Southwest,2024,889568,0,0.0,0.0,0.0,5.700777965635902,0.7795,20.3921568627451,0.0,25,1.205,0.12483,0.12475,1377528.09,171844.56,381876.79,-507691.21,0.42928,0.0,1554737.366151035,3847100.7363813696,574231.8268190685
POL-2020412,Asset Manager,Southeast,2020,4108386,1,1.0,761843.0,12318.0,7.789454566086673,0.5115,32.10526315789473,0.6931471805599453,10,0.249,0.32323,0.32301,3369647.82,1088416.64,2418703.64,-1689682.36,0.58872,0.18544,6066713.918978096,10665319.893319875,2951969.634665994
POL-2020413,Regional Bank,National,2024,1271961,0,0.0,0.0,0.0,6.128178370423804,0.784,0.6122448979591837,0.0,25,0.355,0.16609,0.16598,2565553.09,425821.49,946269.97,-325691.03,0.74395,0.0,2898052.9403076298,5992467.495386861,1245893.344769343
POL-2020414,Regional Bank,West,2020,1217247,0,0.0,0.0,0.0,6.2172047242694575,0.53925,13.913043478260867,0.0,25,0.647,0.33464,0.33441,636354.63,212805.56,472901.25,-744345.75,0.3885,0.0,1215158.1725535318,2004840.6319485006,573143.281597425
POL-2020415,Asset Manager,National,2023,407554,0,0.0,0.0,0.0,6.8719208259729205,0.7847500000000001,5.208333333333334,0.0,1,0.025,0.24265,0.24249,5203130.44,1261691.06,2803757.91,2396203.91,6.87948,0.0,1000000.0,2000000.0,2903757.91
POL-2020416,Regional Bank,West,2020,634656,0,0.0,0.0,0.0,6.842042735616755,0.8817500000000001,2.7906976744186047,0.6931471805599453,2,0.025,0.11596,0.11588,1558773.84,180631.75,401403.88,-233252.12,0.63247,0.0,1167387.5002315287,2000000.0,501403.88
POL-2020417,National Bank,Southwest,2020,46105511,0,0.0,0.0,0.0,9.199147970072033,0.5715,7.368421052631579,0.0,50,2.473,0.10998,0.1099,3861415.91,424388.87,943086.37,-45162424.63,0.02045,0.0,3289695.3879646235,9023800.79880822,1394276.409940411
POL-2020418,Community Bank,Northeast,2022,139279,0,0.0,0.0,0.0,3.6136169696133895,0.83025,8.23529411764706,0.0,50,0.266,0.10455,0.10448,473187.89,49440.03,109866.74,-29412.26,0.78882,0.0,388035.26740667655,935598.4969681278,156646.6648484064
POL-2020419,Hedge Fund,National,2020,1683869,0,0.0,0.0,0.0,6.529126824827532,0.82825,26.842105263157894,1.0986122886681098,15,0.622,0.15214,0.15204,3857120.87,586420.75,1303157.21,-380711.79,0.77391,0.0,5110284.766581398,10343548.235971762,1820334.621798588
POL-2020420,Broker-Dealer,West,2022,562385,0,0.0,0.0,0.0,6.6383059747914155,0.9945,11.568627450980394,0.0,2,0.062,0.06197,0.06193,8579014.65,531296.42,1180658.71,618273.71,2.09938,0.0,2000000.0,2000000.0,1280658.71
POL-2020421,Broker-Dealer,Midwest,2022,1690681,0,0.0,0.0,0.0,6.583547525180906,0.864,3.888888888888889,0.0,15,0.591,0.06172,0.06168,9712914.98,599093.2,1331318.21,-359362.79,0.78744,0.0,1812449.2871972981,13801019.599115884,2021369.1899557943
POL-2020422,Community Bank,West,2020,132870,0,0.0,0.0,0.0,4.477336814478207,0.8535,9.166666666666666,0.0,10,0.164,0.14808,0.14798,1195034.74,176842.34,392982.98,260112.98,2.95765,0.0,1161022.6553564484,2732537.7931283126,529609.8696564157
POL-2020423,Hedge Fund,National,2022,161278,0,0.0,0.0,0.0,5.660874973644924,0.745,10.0,0.0,1,0.043,0.34266,0.34242,423735.33,145096.12,322435.83,161157.83,1.99925,0.0,818743.8336863023,1163430.3097329533,380607.3454866477
POL-2020424,Broker-Dealer,Northeast,2022,1834876,0,0.0,0.0,0.0,7.272398392570047,0.8810000000000001,13.333333333333336,0.0,5,0.078,0.1257,0.12561,1417462.66,178053.06,395673.46,-1439202.54,0.21564,0.0,1294672.8206705172,3281947.3055428355,559770.8252771418
POL-2020425,Community Bank,National,2021,82481,0,0.0,0.0,0.0,4.657762636107262,0.60425,18.333333333333332,0.0,5,0.196,0.24871,0.24854,481032.83,119556.9,265682.0,183201.0,3.22113,0.0,772646.0276369727,1333337.0074062874,332348.8503703144
POL-2020426,Fintech-Payments,West,2024,1783772,0,0.0,0.0,0.0,6.685611228001011,0.7630000000000001,65.21739130434783,0.0,10,0.424,0.34736,0.34712,319100.07,110766.15,246147.0,-1537625.0,0.13799,0.0,726475.3140370738,1113161.4605389286,301805.07302694645
POL-2020427,Asset Manager,West,2021,313403,0,0.0,0.0,0.0,6.267390283861161,0.803,1.9354838709677418,0.6931471805599453,2,0.051,0.11433,0.11425,2411969.94,275563.23,612362.73,298959.73,1.95391,0.0,1965555.1571826057,2000000.0,712362.73
