policy_id,sub_sector,region,policy_year,premium_usd,had_claim,n_claims,total_loss,bi_loss,log_revenue,cyber_control_score,vendor_control_pressure,prior_incident_score,limit_mm,retention_mm,predicted_claim_probability,expected_claim_frequency,expected_claim_severity,pure_premium,technical_premium_template,premium_gap,indicated_to_current_ratio,actual_loss_ratio
POL-2020524,Insurance Carrier,Southeast,2020,1846886,0,0.0,0.0,0.0,7.640892107758241,0.7860000000000001,6.153846153846153,0.0,5,0.042,0.1,0.09993,5235701.76,523211.81,1162692.91,-684193.09,0.62954,0.0
POL-2020525,Community Bank,Southeast,2023,582866,0,0.0,0.0,0.0,4.552823705615882,0.56225,17.692307692307693,0.6931471805599453,100,3.218,0.07,0.06995,622633.78,43554.53,96787.85,-486078.15,0.16606,0.0
POL-2020526,National Bank,Southeast,2024,82567264,1,1.0,123101.0,36504.0,9.693081286491504,0.4575,8.181818181818182,0.0,50,2.132,0.75,0.74949,3242614.28,2430296.12,5400658.05,-77166605.95,0.06541,0.00149
POL-2020527,Hedge Fund,Midwest,2021,668507,0,0.0,0.0,0.0,5.946990057006152,0.5692499999999999,22.647058823529413,0.6931471805599453,10,0.204,0.1,0.09993,4068341.61,406555.7,903457.11,234950.11,1.35145,0.0
POL-2020528,Credit Union,Midwest,2021,361288,0,0.0,0.0,0.0,4.550714000192032,0.7390000000000001,3.58974358974359,0.0,50,1.531,0.07,0.06995,1841494.2,128816.36,286258.59,-75029.41,0.79233,0.0
POL-2020529,Community Bank,Southwest,2021,217641,0,0.0,0.0,0.0,4.411585436915426,0.673,2.6470588235294117,0.0,25,1.172,0.05,0.04997,438238.38,21896.92,48659.82,-168981.18,0.22358,0.0
POL-2020530,Broker-Dealer,West,2022,127524,0,0.0,0.0,0.0,5.178407069875479,0.7592500000000001,28.787878787878785,0.6931471805599453,2,0.065,0.08,0.07995,7330006.21,585999.13,1302220.28,1174696.28,10.21157,0.0
POL-2020531,Community Bank,National,2021,10283,0,0.0,0.0,0.0,3.456316680883235,0.72725,21.53846153846154,0.6931471805599453,1,0.025,0.1,0.09993,656258.08,65580.89,145735.31,135452.31,14.17245,0.0
POL-2020532,Asset Manager,Southeast,2022,690544,0,0.0,0.0,0.0,6.481117605641172,0.6705000000000001,8.5,0.0,5,0.13,0.08,0.07995,1150367.0,91966.37,204369.71,-486174.29,0.29595,0.0
POL-2020533,Regional Bank,Southeast,2022,1420152,0,0.0,0.0,0.0,6.452679670320638,0.31800000000000006,25.909090909090907,0.6931471805599453,15,0.679,0.1,0.09993,524924.31,52456.5,116570.0,-1303582.0,0.08208,0.0
POL-2020534,Fintech-Lending,Southwest,2023,573217,0,0.0,0.0,0.0,4.7664383335842135,0.6915,5.151515151515151,0.6931471805599453,50,0.253,0.3,0.29979,1563456.4,468715.88,1041590.85,468373.85,1.8171,0.0
POL-2020535,Fintech-Payments,West,2022,6416239,0,0.0,0.0,0.0,6.523855948788533,0.76725,19.30232558139535,0.0,100,1.295,0.14,0.1399,2748766.96,384563.97,854586.61,-5561652.39,0.13319,0.0
POL-2020536,Fintech-Payments,Southeast,2024,354398,0,0.0,0.0,0.0,5.104125637183595,0.7072499999999999,8.857142857142858,0.0,10,0.252,0.08,0.07995,2110041.71,168687.8,374861.77,20463.77,1.05774,0.0
POL-2020537,Regional Bank,Southeast,2023,2266158,0,0.0,0.0,0.0,6.925005632388665,0.78675,81.0,0.0,15,0.372,0.14,0.1399,1999062.11,279677.14,621504.75,-1644653.25,0.27425,0.0
POL-2020538,Fintech-Payments,National,2023,561988,1,1.0,148765.0,0.0,5.935687531638983,0.5455,20.416666666666668,0.0,5,0.1,0.21,0.20986,1222713.62,256594.11,570209.13,8221.13,1.01463,0.26471
POL-2020539,Broker-Dealer,Midwest,2020,759315,1,1.0,1211692.0,263841.0,6.9153265444784555,0.80325,50.52631578947368,0.0,2,0.078,0.61,0.60958,2724582.13,1660857.52,3690794.5,2931479.5,4.86069,1.59577
POL-2020540,Credit Union,National,2021,115212,0,0.0,0.0,0.0,4.784152841516532,0.9275000000000001,8.431372549019608,1.0986122886681098,5,0.181,0.02,0.01999,431617.04,8626.43,19169.85,-96042.15,0.16639,0.0
POL-2020541,Regional Bank,Southwest,2023,846775,0,0.0,0.0,0.0,7.842592948142871,0.8704999999999999,4.2105263157894735,0.6931471805599453,1,0.027,0.06,0.05996,3446099.82,206624.47,459165.48,-387609.52,0.54225,0.0
POL-2020542,Hedge Fund,Southeast,2020,1626599,0,0.0,0.0,0.0,6.781965272923837,0.81025,16.38888888888889,0.6931471805599453,10,0.205,0.05,0.04997,314408.81,15709.68,34910.4,-1591688.6,0.02146,0.0
POL-2020543,Community Bank,Southeast,2023,16017,1,1.0,3787950.0,1892299.0,3.6000482404073204,0.8150000000000001,11.428571428571429,0.0,2,0.05,0.68,0.67953,1130238.95,768036.44,1706747.64,1690730.64,106.55851,236.4956
POL-2020544,Asset Manager,West,2023,436984,0,0.0,0.0,0.0,7.21890970761906,0.7915,12.499999999999998,0.0,1,0.029,0.31,0.30979,1312939.74,406732.73,903850.52,466866.52,2.06838,0.0
POL-2020545,Broker-Dealer,Southeast,2020,976048,0,0.0,0.0,0.0,6.70073110954781,0.866,4.864864864864865,0.0,5,0.093,0.05,0.04997,5747338.63,287170.24,638156.09,-337891.91,0.65382,0.0
POL-2020546,Fintech-Lending,Northeast,2024,163874,0,0.0,0.0,0.0,4.841032509710076,0.9175000000000001,4.893617021276596,0.0,5,0.193,0.01,0.00999,423020.52,4227.31,9394.02,-154479.98,0.05732,0.0
POL-2020547,Broker-Dealer,National,2024,901725,0,0.0,0.0,0.0,6.096500009941863,0.9090000000000001,14.883720930232558,0.6931471805599453,15,0.33,0.22,0.21985,37713003.62,8291181.9,18424848.68,17523123.68,20.43289,0.0
POL-2020548,Fintech-Payments,West,2022,915926,0,0.0,0.0,0.0,5.62003848122324,0.8717500000000001,6.888888888888889,0.0,25,1.114,0.05,0.04997,1479267.55,73912.75,164250.56,-751675.44,0.17933,0.0
POL-2020549,Insurance Carrier,West,2022,39873141,0,0.0,0.0,0.0,9.384638157575223,0.6245,5.925925925925926,0.0,50,1.886,0.07,0.06995,2394683.16,167513.09,372251.3,-39500889.7,0.00934,0.0
POL-2020550,Broker-Dealer,Midwest,2020,1131715,0,0.0,0.0,0.0,6.3561076606958915,0.514,29.375,0.0,15,0.248,0.0,0.0,8186382.45,0.0,0.0,-1131715.0,0.0,0.0
POL-2020551,National Bank,Southeast,2021,487107869,0,0.0,0.0,0.0,10.437521761439,0.6047500000000001,9.523809523809524,0.6931471805599453,250,6.331,0.31,0.30979,1808834.8,560354.98,1245233.29,-485862635.71,0.00256,0.0
POL-2020552,Regional Bank,West,2020,1275879,0,0.0,0.0,0.0,6.214208018400852,0.7385,4.0540540540540535,0.6931471805599453,25,0.903,0.14,0.1399,1542995.41,215871.5,479714.44,-796164.56,0.37599,0.0
POL-2020553,Fintech-Payments,Midwest,2021,637203,1,1.0,1640382.0,46752.0,6.660703182616252,0.7307500000000001,6.5,0.6931471805599453,2,0.081,0.68,0.67953,1985788.86,1349412.17,2998693.71,2361490.71,4.70603,2.57435
POL-2020554,Community Bank,National,2020,145773,0,0.0,0.0,0.0,4.970507503005476,0.4105,3.793103448275862,0.0,5,0.027,0.31,0.30979,968243.14,299949.93,666555.4,520782.4,4.57256,0.0
POL-2020555,Community Bank,National,2022,263138,0,0.0,0.0,0.0,4.439115601658009,0.8385000000000001,2.121212121212121,0.6931471805599453,50,2.248,0.09,0.08994,5487296.61,493518.67,1096708.15,833570.15,4.16781,0.0
POL-2020556,Fintech-Lending,Northeast,2022,384795,1,1.0,31861.0,6234.0,4.6491870714048655,0.6032500000000001,11.03448275862069,0.0,25,0.919,0.75,0.74949,912277.11,683739.52,1519421.16,1134626.16,3.94865,0.0828
POL-2020557,Community Bank,Midwest,2024,195991,0,0.0,0.0,0.0,5.126342101808226,0.9700000000000001,14.48979591836735,0.6931471805599453,10,0.292,0.05,0.04997,641737.17,32064.9,71255.32,-124735.68,0.36356,0.0
POL-2020558,Custodian Bank,West,2024,6275097,0,0.0,0.0,0.0,8.225476323446781,0.77875,20.0,0.0,10,0.439,0.07,0.06995,4004121.26,280096.64,622436.98,-5652660.02,0.09919,0.0
POL-2020559,Regional Bank,Southwest,2023,825073,0,0.0,0.0,0.0,5.372032404370318,0.80625,4.11764705882353,0.6931471805599453,50,1.32,0.05,0.04997,3399716.17,169869.46,377487.69,-447585.31,0.45752,0.0
POL-2020560,Regional Bank,Southwest,2020,451994,0,0.0,0.0,0.0,6.091536100832197,0.73,6.5,0.0,5,0.226,0.2,0.19986,1682246.0,336218.91,747153.14,295159.14,1.65302,0.0
POL-2020561,Insurance Carrier,West,2024,2116534,0,0.0,0.0,0.0,7.817464399490738,0.8497499999999999,4.11764705882353,0.6931471805599453,5,0.087,0.22,0.21985,1892579.34,416082.47,924627.7,-1191906.3,0.43686,0.0
POL-2020562,National Bank,West,2024,39227579,0,0.0,0.0,0.0,9.352655573747754,0.59375,33.87096774193548,0.0,25,0.362,0.03,0.02998,2375758.15,71223.96,158275.47,-39069303.53,0.00403,0.0
POL-2020563,Regional Bank,Midwest,2022,931591,0,0.0,0.0,0.0,5.999680701879322,0.7345,9.642857142857142,0.0,25,0.479,0.04,0.03997,831797.32,33249.12,73886.93,-857704.07,0.07931,0.0
POL-2020564,Fintech-Payments,Northeast,2020,398894,0,0.0,0.0,0.0,6.037154673025098,0.6905,11.923076923076923,0.6931471805599453,2,0.043,0.06,0.05996,769462.12,46136.13,102524.73,-296369.27,0.25702,0.0
POL-2020565,Hedge Fund,Southeast,2024,1101426,0,0.0,0.0,0.0,7.152033902826306,0.5745,22.5,0.0,2,0.051,0.09,0.08994,382574.49,34408.14,76462.53,-1024963.47,0.06942,0.0
POL-2020566,Hedge Fund,Northeast,2020,1527844,1,1.0,129952.0,97356.0,6.593044534142437,0.75425,13.10344827586207,1.0986122886681098,10,0.209,0.72,0.71951,1323703.54,952414.21,2116476.02,588632.02,1.38527,0.08506
POL-2020567,Hedge Fund,Midwest,2024,388405,1,1.0,103353.0,0.0,5.206202077640231,0.6440000000000001,26.666666666666664,0.0,15,0.553,0.25,0.24983,2434123.9,608114.46,1351365.46,962960.46,3.47927,0.2661
POL-2020568,Broker-Dealer,National,2024,890410,0,0.0,0.0,0.0,5.752255128106979,0.62375,16.842105263157894,0.0,25,1.192,0.07,0.06995,3886260.16,271852.01,604115.58,-286294.42,0.67847,0.0
POL-2020569,Broker-Dealer,West,2023,8143506,0,0.0,0.0,0.0,7.1010167758144265,0.60725,2.413793103448276,0.0,100,4.25,0.06,0.05996,16320884.22,978582.79,2174628.42,-5968877.58,0.26704,0.0
POL-2020570,Insurance Carrier,Northeast,2022,17779810,1,1.0,1395854.0,286113.0,8.730544959307972,0.6105,52.05882352941177,0.0,25,1.194,0.68,0.67953,981066.43,666668.55,1481485.67,-16298324.33,0.08332,0.07851
POL-2020571,Community Bank,Southwest,2022,163687,0,0.0,0.0,0.0,5.588371623144873,0.6990000000000001,3.0,0.0,2,0.083,0.04,0.03997,445311.77,17800.28,39556.18,-124130.82,0.24166,0.0
POL-2020572,Fintech-Payments,West,2024,313800,0,0.0,0.0,0.0,5.011967739330034,0.5994999999999999,2.692307692307692,0.0,10,0.379,0.08,0.07995,327899.98,26214.04,58253.43,-255546.57,0.18564,0.0
POL-2020573,National Bank,West,2022,211988663,0,0.0,0.0,0.0,9.68414302578114,0.7707499999999999,33.75,0.0,250,10.007,0.07,0.06995,3450762.76,241388.06,536417.91,-211452245.09,0.00253,0.0
POL-2020574,Broker-Dealer,West,2020,1553712,1,1.0,1293934.0,674525.0,6.78105762593618,0.789,7.9411764705882355,1.0986122886681098,10,0.34,0.67,0.66954,6393363.61,4280621.68,9512492.63,7958780.63,6.12243,0.8328
POL-2020575,Asset Manager,National,2022,838136,0,0.0,0.0,0.0,6.309372674866615,0.6990000000000001,3.6842105263157894,0.6931471805599453,10,0.231,0.08,0.07995,2145945.82,171558.16,381240.36,-456895.64,0.45487,0.0
POL-2020576,Fintech-Lending,Midwest,2020,117216,1,1.0,115357.0,60932.0,5.063860055333554,0.6545,7.692307692307692,0.6931471805599453,2,0.036,0.81,0.80945,1791675.92,1450264.16,3222809.25,3105593.25,27.49462,0.98414
POL-2020577,Community Bank,Southwest,2022,213087,0,0.0,0.0,0.0,4.562262684976814,0.6962500000000001,5.128205128205129,0.0,25,0.55,0.02,0.01999,670711.55,13405.05,29789.0,-183298.0,0.1398,0.0
POL-2020578,Broker-Dealer,West,2024,388002,0,0.0,0.0,0.0,6.479123892842133,0.6647500000000001,44.99999999999999,0.0,2,0.025,0.1,0.09993,1954112.14,195277.46,433949.92,45947.92,1.11842,0.0
POL-2020579,Custodian Bank,West,2020,146962427,0,0.0,0.0,0.0,9.459845386477081,0.81425,8.666666666666666,0.0,250,4.57,0.08,0.07995,2321488.27,185591.94,412426.54,-146550000.46,0.00281,0.0
POL-2020580,Investment Bank,Midwest,2021,10599765,0,0.0,0.0,0.0,8.471756398407631,0.71275,39.44444444444444,0.6931471805599453,10,0.409,0.11,0.10992,4176749.54,459127.98,1020284.4,-9579480.6,0.09626,0.0
POL-2020581,Broker-Dealer,Southwest,2021,527654,1,1.0,135706.0,43240.0,5.518656990529513,0.62225,22.0,0.0,15,0.527,0.64,0.63956,2193694.29,1403003.38,3117785.3,2590131.3,5.90877,0.25719
POL-2020582,Regional Bank,West,2023,1932796,0,0.0,0.0,0.0,6.791670799961335,0.9395000000000001,2.6666666666666665,0.0,15,0.09,0.16,0.15989,2005713.3,320694.47,712654.39,-1220141.61,0.36872,0.0
POL-2020583,Asset Manager,National,2022,1247632,1,1.0,950520.0,189223.0,7.150936724032854,0.75575,14.333333333333334,0.0,5,0.192,0.7,0.69952,2705230.06,1892364.9,4205255.34,2957623.34,3.37059,0.76186
POL-2020584,Credit Union,West,2024,530936,0,0.0,0.0,0.0,4.248495242049359,0.75825,12.222222222222221,0.6931471805599453,250,9.049,0.11,0.10992,1029634.83,113182.31,251516.24,-279419.76,0.47372,0.0
POL-2020585,Insurance Carrier,West,2021,31756340,0,0.0,0.0,0.0,8.551420689965465,0.62175,3.58974358974359,0.0,100,2.383,0.02,0.01999,3122266.43,62402.59,138672.42,-31617667.58,0.00437,0.0
POL-2020586,Community Bank,West,2020,135598,0,0.0,0.0,0.0,4.61512051684126,0.9257500000000002,3.75,0.0,10,0.143,0.09,0.08994,974505.99,87645.51,194767.8,59169.8,1.43636,0.0
POL-2020587,Asset Manager,Midwest,2023,775059,0,0.0,0.0,0.0,6.652863029353347,0.7317500000000001,0.6666666666666666,0.0,5,0.202,0.05,0.04997,7903117.2,394885.39,877523.09,102464.09,1.1322,0.0
POL-2020588,Hedge Fund,West,2022,1934652,0,0.0,0.0,0.0,7.0431599159883405,0.529,5.88235294117647,0.0,10,0.424,0.25,0.24983,602335.12,150480.71,334401.58,-1600250.42,0.17285,0.0
POL-2020589,Community Bank,West,2024,88784,0,0.0,0.0,0.0,4.192680462942962,0.7077499999999999,7.142857142857143,0.0,10,0.155,0.13,0.12991,762621.19,99072.9,220161.99,131377.99,2.47975,0.0
POL-2020590,Community Bank,West,2022,94806,1,1.0,75831.0,32491.0,5.236973736306985,0.83825,13.23529411764706,0.6931471805599453,2,0.062,0.72,0.71951,171803.45,123613.82,274697.37,179891.37,2.89747,0.79985
POL-2020591,Community Bank,Midwest,2021,250785,0,0.0,0.0,0.0,4.627909672957581,0.68475,4.3589743589743595,0.0,25,0.5,0.05,0.04997,2252146.23,112530.24,250067.19,-717.81,0.99714,0.0
POL-2020592,Fintech-Lending,National,2023,1144435,0,0.0,0.0,0.0,6.035481432524756,0.56175,43.888888888888886,0.0,15,0.721,0.13,0.12991,302124.41,39249.29,87220.64,-1057214.36,0.07621,0.0
POL-2020593,Community Bank,Southwest,2022,23228,0,0.0,0.0,0.0,3.720862499966987,0.6292500000000001,7.692307692307692,0.0,2,0.025,0.08,0.07995,323299.1,25846.22,57436.06,34208.06,2.47271,0.0
POL-2020594,Asset Manager,Southwest,2023,532888,0,0.0,0.0,0.0,6.3741726680935304,0.593,9.6,0.0,5,0.247,0.17,0.16988,389326.1,66140.14,146978.08,-385909.92,0.27581,0.0
POL-2020595,National Bank,National,2022,100491617,1,1.0,376264.0,0.0,9.501897426976226,0.6335,8.928571428571427,0.6931471805599453,100,3.601,0.67,0.66954,4306007.15,2883050.1,6406778.0,-94084839.0,0.06375,0.00374
POL-2020596,Community Bank,Southwest,2022,75434,0,0.0,0.0,0.0,5.444147814759576,0.76025,38.96551724137931,0.0,1,0.048,0.17,0.16988,194656.93,33069.03,73486.73,-1947.27,0.97419,0.0
POL-2020597,Community Bank,West,2022,384038,0,0.0,0.0,0.0,3.4307561839036995,0.8039999999999999,4.411764705882353,1.0986122886681098,500,12.481,0.09,0.08994,676004.91,60798.8,135108.44,-248929.56,0.35181,0.0
POL-2020598,Regional Bank,Midwest,2020,543367,0,0.0,0.0,0.0,6.400423544470402,0.7492500000000001,7.2727272727272725,0.0,5,0.077,0.08,0.07995,1196231.29,95633.0,212517.78,-330849.22,0.39111,0.0
POL-2020599,Credit Union,Northeast,2021,46340,0,0.0,0.0,0.0,4.396915247167632,0.762,4.0,0.6931471805599453,2,0.035,0.04,0.03997,693481.12,27720.26,61600.57,15260.57,1.32932,0.0
POL-2020600,Credit Union,Midwest,2024,203321,0,0.0,0.0,0.0,4.8283137373023015,0.94125,13.478260869565219,0.6931471805599453,15,0.646,0.01,0.00999,652673.6,6522.27,14493.93,-188827.07,0.07129,0.0
POL-2020601,Asset Manager,Northeast,2022,2851902,0,0.0,0.0,0.0,6.623268097426875,0.8400000000000002,7.560975609756098,0.0,50,1.468,0.04,0.03997,2666691.96,106594.67,236877.04,-2615024.96,0.08306,0.0
POL-2020602,Community Bank,Northeast,2020,82638,0,0.0,0.0,0.0,4.560172820057356,0.6782500000000001,16.0,0.0,5,0.206,0.03,0.02998,154389.96,4628.53,10285.62,-72352.38,0.12447,0.0
POL-2020603,Asset Manager,National,2021,1483287,1,1.0,101332.0,0.0,7.1659570461114095,0.771,21.85185185185185,0.0,5,0.063,0.73,0.7295,7165180.03,5227001.29,11615558.41,10132271.41,7.83096,0.06832
POL-2020604,Hedge Fund,Northeast,2022,573722,0,0.0,0.0,0.0,4.860587297852597,0.8644999999999999,4.0540540540540535,0.0,50,2.187,0.01,0.00999,326770.12,3265.46,7256.59,-566465.41,0.01265,0.0
POL-2020605,Insurance Carrier,Southwest,2023,6296582,0,0.0,0.0,0.0,8.231934846030228,0.67675,1.1428571428571428,0.0,10,0.443,0.09,0.08994,6746947.73,606809.67,1348465.94,-4948116.06,0.21416,0.0
POL-2020606,Fintech-Payments,Southwest,2020,301604,0,0.0,0.0,0.0,6.2053655170552595,0.7790000000000001,9.583333333333334,0.0,1,0.028,0.09,0.08994,398766.89,35864.46,79698.79,-221905.21,0.26425,0.0
POL-2020607,National Bank,West,2022,44495626,0,0.0,0.0,0.0,9.409641948804822,0.8185000000000001,12.727272727272727,0.6931471805599453,25,0.595,0.15,0.1499,2199534.65,329704.37,732676.38,-43762949.62,0.01647,0.0
POL-2020608,Fintech-Payments,National,2021,93185,0,0.0,0.0,0.0,5.163070217140011,0.8320000000000002,14.146341463414636,0.6931471805599453,1,0.044,0.08,0.07995,612554.42,48970.81,108824.03,15639.03,1.16783,0.0
POL-2020609,Regional Bank,National,2022,1728589,0,0.0,0.0,0.0,6.0874563127617085,0.8635,33.142857142857146,0.0,50,2.111,0.05,0.04997,1855224.13,92697.71,205994.92,-1522594.08,0.11917,0.0
POL-2020610,Custodian Bank,West,2021,33286575,1,1.0,191119.0,161694.0,8.57315755933367,0.5357500000000001,64.0,0.0,100,1.525,0.75,0.74949,750001.69,562116.26,1249147.24,-32037427.76,0.03753,0.00574
POL-2020611,Community Bank,National,2022,207892,1,1.0,1012828.0,177597.0,5.548686904115838,0.6172500000000001,11.03448275862069,0.6931471805599453,5,0.184,0.7,0.69952,834286.09,583600.54,1296890.08,1088998.08,6.23829,4.8719
POL-2020612,Fintech-Lending,Northeast,2021,122739,1,1.0,5703.0,1913.0,5.072670685015709,0.7205,9.523809523809524,0.0,2,0.065,0.77,0.76947,164947.57,126922.7,282050.44,159311.44,2.29797,0.04646
POL-2020613,Credit Union,Southeast,2024,137435,0,0.0,0.0,0.0,4.279440045898781,0.7350000000000001,59.52380952380953,0.0,15,0.484,0.09,0.08994,161142.05,14492.86,32206.35,-105228.65,0.23434,0.0
POL-2020614,Fintech-Payments,Northeast,2020,800718,1,1.0,2288.0,294.0,6.976161311646197,0.781,6.451612903225806,0.0,2,0.055,0.68,0.67953,458927.19,311856.89,693015.31,-107702.69,0.86549,0.00286
POL-2020615,Broker-Dealer,National,2020,1228515,0,0.0,0.0,0.0,6.983789965258135,0.9249999999999999,4.468085106382979,0.0,5,0.137,0.01,0.00999,16138753.56,161277.07,358393.49,-870121.51,0.29173,0.0
POL-2020616,Credit Union,Northeast,2021,19539,0,0.0,0.0,0.0,3.7819143200811256,0.8690000000000001,8.085106382978724,0.0,2,0.077,0.09,0.08994,288230.34,25922.98,57606.61,38067.61,2.94829,0.0
POL-2020617,Insurance Carrier,Southeast,2024,1654191,0,0.0,0.0,0.0,8.074337694089515,0.71675,3.157894736842105,0.0,2,0.055,0.04,0.03997,19243599.16,769217.11,1709371.35,55180.35,1.03336,0.0
POL-2020618,National Bank,Northeast,2021,50718516,0,0.0,0.0,0.0,9.663979581510217,0.5407500000000001,19.166666666666668,0.0,25,0.88,0.21,0.20986,13311634.15,2793529.79,6207843.99,-44510672.01,0.1224,0.0
POL-2020619,Fintech-Payments,Midwest,2023,496129,0,0.0,0.0,0.0,6.196647773045199,0.88875,4.75,0.0,2,0.047,0.19,0.18987,4452960.72,845483.44,1878852.08,1382723.08,3.78702,0.0
POL-2020620,Community Bank,National,2020,87196,0,0.0,0.0,0.0,4.069026754237811,0.81475,14.838709677419354,0.0,15,0.569,0.08,0.07995,2238472.32,178955.21,397678.25,310482.25,4.56074,0.0
POL-2020621,Community Bank,Southwest,2020,276309,1,1.0,50453.0,0.0,5.308267697401205,0.7992500000000001,22.0,0.6931471805599453,10,0.166,0.7,0.69952,368166.19,257539.94,572310.97,296001.97,2.07127,0.1826
POL-2020622,Fintech-Payments,Northeast,2023,705709,0,0.0,0.0,0.0,6.740401149309969,0.8665000000000002,4.871794871794872,0.0,2,0.063,0.02,0.01999,690713.82,13804.82,30677.38,-675031.62,0.04347,0.0
POL-2020623,Community Bank,Southeast,2023,55096,0,0.0,0.0,0.0,3.502549875922443,0.88875,13.255813953488373,0.0,15,0.307,0.12,0.11992,628009.03,75309.5,167354.45,112258.45,3.03751,0.0
POL-2020624,Credit Union,Southeast,2023,68639,1,1.0,233193.0,128948.0,4.410371107683024,0.7050000000000001,15.652173913043477,0.0,5,0.173,0.69,0.68953,492023.93,339264.14,753920.31,685281.31,10.98385,3.39738
POL-2020625,Community Bank,Southeast,2021,273483,0,0.0,0.0,0.0,4.33204826486764,0.8982500000000001,4.042553191489362,0.0,50,1.65,0.04,0.03997,1086327.17,43423.34,96496.32,-176986.68,0.35284,0.0
POL-2020626,Investment Bank,National,2021,1473306,0,0.0,0.0,0.0,7.43797168054006,0.522,13.5,0.0,2,0.025,0.15,0.1499,1978976.22,296643.25,659207.23,-814098.77,0.44743,0.0
POL-2020627,Regional Bank,Southwest,2024,1397927,0,0.0,0.0,0.0,7.70472178818108,0.8115,6.0606060606060606,0.0,2,0.072,0.11,0.10992,411513.1,45235.46,100523.24,-1297403.76,0.07191,0.0
POL-2020628,Community Bank,Northeast,2021,305742,0,0.0,0.0,0.0,4.599152113662528,0.78725,3.4042553191489366,0.0,50,1.552,0.03,0.02998,1192825.8,35760.28,79467.29,-226274.71,0.25992,0.0
POL-2020629,Hedge Fund,Southwest,2023,1959864,0,0.0,0.0,0.0,6.5699020892839926,0.7402500000000001,38.888888888888886,0.0,15,0.741,0.1,0.09993,575218.85,57482.51,127738.92,-1832125.08,0.06518,0.0
POL-2020630,Credit Union,Northeast,2024,684974,0,0.0,0.0,0.0,4.3054155323020415,0.74375,122.38095238095238,0.0,250,1.68,0.17,0.16988,74014.23,12573.81,27941.79,-657032.21,0.04079,0.0
POL-2020631,Asset Manager,Southwest,2020,327015,0,0.0,0.0,0.0,6.478663240242817,0.73625,3.0,0.0,2,0.068,0.09,0.08994,3478357.19,312837.87,695195.28,368180.28,2.12588,0.0
POL-2020632,Broker-Dealer,West,2020,1877677,0,0.0,0.0,0.0,6.773995288802613,0.9035000000000001,15.5,0.0,15,0.703,0.12,0.11992,6877686.08,824757.43,1832794.28,-44882.72,0.9761,0.0
POL-2020633,Fintech-Payments,Southwest,2023,2627616,0,0.0,0.0,0.0,6.158460937799191,0.7085,5.306122448979592,0.0,50,2.17,0.01,0.00999,798814.73,7982.68,17739.29,-2609876.71,0.00675,0.0
POL-2020634,Credit Union,Midwest,2022,23393,0,0.0,0.0,0.0,3.3603753871419,0.548,33.07692307692307,0.0,5,0.043,0.34,0.33977,2396926.24,814397.11,1809771.37,1786378.37,77.3638,0.0
